id,company_name,tax
994,CHI NHÁNH TP. TÂN AN - CÔNG TY CỔ PHẦN THƯƠNG MẠI LƯƠNG THỰC GẠO VIỆT,1602110393
995,CÔNG TY TNHH THẨM ĐỊNH GIÁ SAG – VĂN PHÒNG ĐẠI DIỆN TẠI LONG AN,314887128
996,CHI NHÁNH CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI HOÀI VÂN,317832952
997,CHI NHÁNH LONG AN – CÔNG TY TNHH DONGZIN,317118748
998,CHI NHÁNH KHO CHỨA HÀNG - CÔNG TY TNHH MEGAHOME,312603116
999,CHI NHÁNH 2 - CÔNG TY TNHH THƯƠNG MẠI TỔNG HỢP TRÒ CHƠI ĐIỆN TỬ NGỌC BẢO,1102078039
1000,CHI NHÁNH CÔNG TY TNHH CƯỜNG THỊNH VINA JS,318758998
1001,VĂN PHÒNG ĐẠI DIỆN - CÔNG TY TNHH PHÁT TRIỂN NĂNG LƯỢNG HÙNG CƯỜNG,318808751
1002,VĂN PHÒNG ĐẠI DIỆN - CÔNG TY TNHH MÁY MÓC CHÍNH XÁC YIZUMI (VIỆT NAM) TẠI TỈNH LONG AN,2301026407
1003,CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ VIỆT PHÚC HOLDINGS,318758211
1004,CÔNG TY TNHH VẬN TẢI VÀ THƯƠNG MẠI PHÚ QUÝ,1012223
1005,ĐỊA ĐIỂM KINH DOANH - CÔNG TY TNHH ĐÁ GRANITE HOÀ HƯƠNG,10342732
1006,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ THẦN TÀI - CHI NHÁNH NAM ĐỊNH,110716685
1007,VĂN PHÒNG ĐẠI DIỆN CÔNG TY CỔ PHẦN ĐẦU TƯ GIÁO DỤC VIETGROUP TẠI NAM ĐỊNH,314607606
1008,CÔNG TY TNHH TNHH KHÁCH SẠN VÀ DU LỊCH LUMINOUS VIỆT - CHI NHÁNH NAM ĐỊNH,110712289
1009,Công ty Cổ phần Kiên Cường,1001655
1010,CÔNG TY TNHH ĐẦU TƯ CUNG ỨNG VLXD MẠNH DŨNG - CHI NHÁNH HẢI HẬU,700886753
1011,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ SÓNG XANH VIỆT NAM- CHI NHÁNH NAM ĐỊNH,110709991
1012,CHI NHÁNH 1 - CÔNG TY TNHH VẢI SỢI VIỆT ẤN,315623008
1013,CHI NHÁNH CÔNG TY CỔ PHẦN ĐIỆN MÁY CHUYÊN NGHIỆP,109944542
1014,CÔNG TY TNHH THƯƠNG MẠI THANH HƯƠNG - CHI NHÁNH NAM ĐỊNH,110713116
1015,CÔNG TY TNHH SẢN XUẤT VÀ CƠ KHÍ TIẾN ĐẠT NĐ,601290832
1016,CÔNG TY TNHH THẮNG DUY KHOA,601288135
1017,CÔNG TY TNHH THƯƠNG MẠI MODTA - CHI NHÁNH NAM ĐỊNH,4601633300
1018,CHI NHÁNH CÔNG TY TNHH NANO KIM,3702340531
1019,CÔNG TY TNHH VẬN TẢI VÀ KINH DOANH ĐỨC HIỀN,601290575
1020,CHI NHÁNH CÔNG TY CỔ PHẦN DƯỢC LIỆU PROF. CHÍNH HEALTHCARE TẠI NAM ĐỊNH,110750968
1021,CÔNG TY TNHH XÚC TIẾN THƯƠNG MẠI VÀ XÂY DỰNG AN PHÁT DHT,601290568
1022,CÔNG TY CỔ PHẦN SX-TM-ULC VIỆT NAM,601290790
1023,CÔNG TY TNHH SẢN XUẤT VÀ THƯƠNG MẠI PHỤ TÙNG XE TRƯỜNG PHÁT,601290913
1024,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ XÂY DỰNG VILLAHOME HÀ NAM NINH,601290818
1025,CÔNG TY TNHH DỊCH VỤ THƯƠNG MẠI THÀNH DUNG,601290864
1026,CÔNG TY TNHH DỊCH VỤ NGỌC QUÝ,601288086
1027,CÔNG TY TNHH THƯƠNG MẠI & DỊCH VỤ ĐỨC THẮNG T&H,601288512
1028,CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI VÀ DỊCH VỤ H&N,601288664
1029,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG HOAN PHÁT,2902274475
1030,CÔNG TY TNHH 2TV ĐẦU TƯ XÂY DỰNG & NỘI THẤT PG HOUSING,2902274700
1031,CÔNG TY TNHH MINH QUÂN G9ECO,2902270985
1032,CÔNG TY TNHH XE ĐIỆN XANH THÀNH VINH,2902270865
1033,CÔNG TY CỔ PHẦN HẬU THẮM,2902272943
1034,CÔNG TY TNHH DỊCH VỤ VIỄN THÔNG KHÁNH THIỆN,2902274676
1035,CÔNG TY TNHH XÂY DỰNG VÀ PHÁT TRIỂN NHÂN LỰC DƯƠNG GIA,2902274108
1036,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ HALOBAY - CHI NHÁNH NGHỆ AN,109381272
1037,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ MULTIZONE,2902273143
1038,CÔNG TY TNHH PHÂN PHỐI SAKA BEAUTY,2902274355
1039,CÔNG TY CỔ PHẦN ĐẦU TƯ RYNOVA VIỆT ĐỨC,2902274718
1040,CÔNG TY TNHH DỊCH VỤ ĐẦU TƯ VÀ PHÁT TRIỂN VINH QUANG,2902274563
1041,CÔNG TY TNHH ĐO ĐẠC XÂY DỰNG MINH HƯNG,2902274436
1042,CÔNG TY CỔ PHẦN CÔNG NGHỆ ĐẦU TƯ FINMATE,2902274387
1043,CÔNG TY TNHH THƯƠNG MẠI VÀ VẬN TẢI VẠN AN PHÁT,2902274482
1044,CÔNG TY TNHH TƯ VẤN XÂY LẮP VÀ THƯƠNG MẠI TRUNG NGUYÊN,2902274362
1045,CÔNG TY TNHH TM & DV Y TẾ HƯƠNG SEN,2902272245
1046,CÔNG TY CỔ PHẦN SẢN XUẤT THƯƠNG MẠI VÀ DỊCH VỤ ĐẠI SƠN HẢI,2902272968
1047,CÔNG TY TNHH ACIS DESIGN,2902274394
1048,CÔNG TY TNHH DV VÀ VẬN TẢI THẮNG HƯƠNG,2902272252
1049,CÔNG TY TNHH  MTV THU MUA LÂM SẢN HOÀNG VŨ,2902274549
1050,CÔNG TY TNHH VÀNG BẠC KIM TỪ CẨM HẢO MAI,2902274404
1051,CÔNG TY TNHH ĐẦU TƯ KINH DOANH DỊCH VỤ HẢI ĐĂNG,2902274595
1052,CÔNG TY TNHH CUNG CẤP VẬT TƯ NÔNG NGHIỆP LỘC THỊNH,2902273457
1053,CÔNG TY TNHH ĐẠI KỲ MINH,2902272774
1054,CÔNG TY TNHH MTV GIA THANH,700921422
1055,CÔNG TY CỔ PHẦN BƯU CHÍNH Q-LOGISTICS VIỆT NAM - CHI NHÁNH NHẬT LONG,109371595
1056,CÔNG TY TNHH CHĂN NUÔI THÚ Y TIẾN YẾN,2701006853
1057,CÔNG TY TNHH TM & DV CÔNG NGHỆ TÙNG ANH,700920884
1058,CÔNG TY TNHH MTV ĐẦU TƯ VÀ THƯƠNG MẠI THÀNH NGUYÊN,2701005190
1059,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ BIA MINH CHÍNH,700920933
1060,CÔNG TY CỔ PHẦN ĐẦU TƯ ZENTEX,601321167
1061,CÔNG TY TNHH NỘI THẤT NHỰA ĐỖ GIA,2701007134
1062,CÔNG TY TNHH CƠ KHÍ Ô TÔ GIA KHIÊM,2701007039
1063,CÔNG TY TNHH DU LỊCH THÀNH NAM TRAVEL,601321551
1064,CÔNG TY TNHH DUY MINH HÀ NAM,700921398
1065,CÔNG TY TNHH CÔNG NGHỆ THƯƠNG MẠI VÀ DỊCH VỤ KỸ THUẬT SỬA CHỮA Ô TÔ THC,601321537
1066,CÔNG TY TNHH THƯƠNG MẠI VÀ XÂY DỰNG NỀN MÓNG THIỆN QUANG,601321008
1067,CÔNG TY TNHH ĐẦU TƯ XÂY DỰNG HÙNG VƯỢNG,601321417
1068,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG VÀ PHÁT TRIỂN XUÂN PHÚC,601321329
1069,CÔNG TY TNHH BẤT ĐỘNG SẢN MÙA THU,700921380
1070,CÔNG TY TNHH PLUS ONE VINA,700920482
1071,CÔNG TY TNHH VẢI MAY MẶC TUYẾT PHƯƠNG,601321382
1072,CÔNG TY TNHH NHỰA MINH TRANG,601321978
1073,CÔNG TY TNHH BẢO MINH ANH TS,601321657
1074,CÔNG TY TNHH SỬA CHỮA Ô TÔ TUYỀN ANH,700920813
1075,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ KHÁNH AN NB,2701006927
1076,CÔNG TY TNHH NÔNG SẢN PHƯƠNG DIỆU,2701006028
1077,CÔNG TY TNHH THƯƠNG MẠI CÔNG HẬU,700920796
1078,CÔNG TY TNHH TMSX TIÊU CƯƠNG,601321953
1079,CÔNG TY CỔ PHẦN GIỐNG THỦY SẢN KIÊN BÌNH PHÁT,11562000
1080,CÔNG TY TNHH TM DV TƯ VẤN THUẾ LAN HẢI 17,4500674484
1081,VĂN PHÒNG ĐẠI DIỆN SỐ 01 TẠI NINH THUẬN - CÔNG TY CỔ PHẦN CHUYỂN PHÁT NHANH NETPOST VIỆT NAM,107763406
1082,CHI NHÁNH NINH THUẬN - CÔNG TY TNHH TƯ VẤN VÀ ĐÀO TẠO GIÁO DỤC SÀI GÒN,316813717
1083,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ ĐẮC VĂN TUYẾN,4500674565
1084,CÔNG TY TNHH XNK HOÁ CHẤT KIM THÀNH VŨ - CHI NHÁNH NINH THUẬN,318813342
1085,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ THIỆN PHÁT HOME - CHI NHÁNH NINH THUẬN,4500667688
1086,VĂN PHÒNG ĐẠI DIỆN CÔNG TY TNHH PHANRANGLAND,4500658186
1087,CÔNG TY TNHH TMDV RANGLUX HOMESTAY,4500674597
1088,CÔNG TY TNHH MAY MẶC GIA VY,4500674727
1089,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ VÀ KỸ THUẬT NGÀNH YẾN TRẦN ĐỨC VIETECH - CHI NHÁNH TẠI NINH THUẬN,318788054
1090,CÔNG TY TNHH THƯƠNG MẠI VÀ XÂY DỰNG QUANG THỊNH PHÁT,4500673755
1091,CÔNG TY TNHH TMDV HQ HEALTH & BEAUTY,4500674639
1092,VĂN PHÒNG ĐẠI DIỆN - CÔNG TY TNHH GEG THẢO NGUYÊN,315869160
1093,CÔNG TY TNHH SALINA SEVA LIFE,4500674678
1094,CÔNG TY TNHH TÔM GIỐNG SINH HỌC 3S,4500674607
1095,CÔNG TY TNHH LÂM LAN,4500674660
1096,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ TRANG PHÚC PHƯƠNG,4500674614
1097,CÔNG TY TNHH PHƯƠNG LÂN NT,4500674526
1098,CÔNG TY TNHH MTV KHÁNH TRINH NT,4500674533
1099,CÔNG TY TNHH ỐC HƯƠNG AN BÌNH VIỆT NAM,4500674491
1100,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ BƠ KIDS VIỆT NAM,4500674501
1101,CÔNG TY TNHH AQ THUẬN NAM,4500674540
1102,CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI TỔNG HỢP PHÚC KHANG,4500674452
1103,CÔNG TY TNHH ĐẦU TƯ PHÁT TRIỂN YUSHU,4500674445
1104,CÔNG TY TNHH CÔNG NGHỆ HTC VINA,2500774950
1105,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ NGUYỄN KHÁNH PHÚ THỌ,2601154287
1106,CÔNG TY TNHH TÂM AN FOOD 92,5400570878
1107,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ THIẾT BỊ GIẢI TRÍ BẢO AN,2500774767
1108,CÔNG TY TNHH XÂY DỰNG HDH VIỆT NAM,2500775016
1109,CÔNG TY TNHH XÂY DỰNG VÀ PHÁT TRIỂN NGỌC VŨ,2601153702
1110,CÔNG TY TNHH MTV TM VÀ DỊCH VỤ SƠN LÂM 69,2601154294
1111,CÔNG TY TNHH THƯỜNG CHÂU,2601148734
1112,CÔNG TY TNHH NHỰA AN KHANG PHÁT,2500774855
1113,CÔNG TY TNHH ĐỖ VĂN ORIENTED,2500775030
1114,CÔNG TY CỔ PHẦN THẢO MỘC AN VI,5400569689
1115,CÔNG TY TNHH LÂM SẢN TUẤN THƯƠNG PT,2601151712
1116,CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI LINH CHÂU HẢI,2500774982
1117,CÔNG TY TNHH SAM SAM MT,2500774816
1118,CÔNG TY TNHH SẢN XUẤT CƠ KHÍ MT VINA,2500774446
1119,CÔNG TY TNHH THƯƠNG MẠI VÀ VẬN TẢI PHÚ KIÊN,2500774774
1120,CÔNG TY TNHH TM VÀ XD LIÊN SƠN PHÚ THỌ,2601154167
1121,CÔNG TY TNHH TÚ GIANG,2500774830
1122,CÔNG TY TNHH TH SMILE,2500774823
1123,CÔNG TY TNHH TMDV MAY MẶC HOÀNG LINH NGUYỄN,2601154174
1124,CÔNG TY TNHH BÁN HÀNG BABY MẸ VÀ BÉ,2601154199
1125,CÔNG TY TNHH MỘT THÀNH VIÊN XNK MÁY VÀ THIẾT BỊ TÍN NGHĨA,2500774936
1126,CÔNG TY TNHH THƯƠNG MẠI EODKHSI VN,2500764279
1127,CÔNG TY CP ĐẦU TƯ VĨNH HẰNG AN LẠC,5400570395
1128,CÔNG TY TNHH NQ DVDT CN PHÚ TÀI,2500774647
1129,VĂN PHÒNG ĐẠI DIỆN CÔNG TY CỔ PHẦN PHÁT TRIỂN NGUỒN NHÂN LỰC VÀ GIÁO DỤC AKAMARU TẠI PHÚ YÊN,6001626714
1130,CÔNG TY TNHH DƯ VÂN PY,4401120220
1131,CÔNG TY TNHH TỔ CHỨC SỰ KIỆN PHẠM HÙNG - CHI NHÁNH PHÚ YÊN,2803165958
1132,CÔNG TY TNHH KINH DOANH TỔNG HỢP SONG TUYỀN-CHI NHÁNH PHÚ YÊN,5702183177
1133,CÔNG TY TNHH MTV CHUYỂN PHÁT VĂN NGỌC - CHI NHÁNH PHÚ YÊN,5702185625
1134,CÔNG TY TNHH DU LỊCH NGUYỄN PHƯỢNG - CHI NHÁNH VP8,2803166077
1135,CÔNG TY TNHH VẬN TẢI HẰNG NGUYỄN - CHI NHÁNH PY/K1,2803166221
1136,CÔNG TY TNHH MTV INDUSTRIAL MACHINE - CHI NHÁNH PHÚ YÊN,5702183610
1137,CÔNG TY TNHH TƯ VẤN XD BÙI XUYẾN - CHI NHÁNH PHÚ YÊN,2803163100
1138,CÔNG TY TNHH TỔNG HỢP NHIÊN LIỆU ĐÔ THÀNH - CHI NHÁNH PHÚ YÊN,4601634569
1139,CÔNG TY TNHH TMDV HOÀNG LÝ-CHI NHÁNH PHÚ YÊN,2601121764
1140,CÔNG TY TNHH VẬN CHUYỂN HÀNG HOÁ BẢO BÌNH - CHI NHÁNH PHÚ YÊN,5400554763
1141,CÔNG TY TNHH TMDV VIETTRAVEL 86 - CHI NHÁNH PHÚ YÊN,901186416
1142,CÔNG TY TNHH TỔNG HỢP BLUESEA - CHI NHÁNH PHÚ YÊN,2803158679
1143,CÔNG TY TNHH PHỤ TÙNG MOTOR TRƯỜNG HIỂN - CHI NHÁNH PHÚ YÊN,110846959
1144,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VÀ CÔNG NGHỆ D-TECH - CHI NHÁNH PHÚ YÊN,110692956
1145,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ THẦN TÀI - CHI NHÁNH PHÚ YÊN,110716685
1146,CÔNG TY TNHH TNHH KHÁCH SẠN VÀ DU LỊCH LUMINOUS VIỆT - CHI NHÁNH PHÚ YÊN,110712289
1147,CÔNG TY TNHH TƯ VẤN VÀ KẾT NỐI LUẬT QUANG MINH - CHI NHÁNH PHÚ YÊN,110699609
1148,CÔNG TY TNHH THỰC PHẨM SẠCH ANH HOÀNG - CHI NHÁNH PHÚ YÊN,2902225005
1149,CÔNG TY TNHH TMDV XÂY DỰNG THÁI SƠN KNP,4401119680
1150,CÔNG TY TNHH TMDV XÂY DỰNG TÒNG CHI - CHI NHÁNH PHÚ YÊN,5702185664
1151,CÔNG TY TNHH KINH DOANH TỔNG HỢP VĂN THẠNH - CHI NHÁNH PHÚ YÊN,4601636083
1152,CÔNG TY TNHH NHÀ HÀNG KHÁCH SẠN ẨM THỰC LIÊN GIA ĐẠI - CHI NHÁNH P9,3703319860
1153,CÔNG TY TNHH TƯ VẤN BĐS NGUYỄN NHUNG - CHI NHÁNH PHÚ YÊN,2803166038
1154,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI PVN,3101141387
1155,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ HOA LUYẾN,3101140506
1156,CÔNG TY TNHH THƯƠNG MẠI DIỆN THẢO,3101140305
1157,CÔNG TY TNHH THƯƠNG MẠI TỔNG HỢP HẢI NGÂN,3101141154
1158,CÔNG TY TNHH PHÁT TRIỂN GIÁO DỤC THUẬN AN,3101141348
1159,CHI NHÁNH PHÚC TRẠCH - CÔNG TY TNHH THÁI SƠN,3100311702
1160,CHI NHÁNH LỆ THỦY-CÔNG TY TNHH ĐẦU TƯ GIÁO DỤC HI-LIGHT,318949054
1161,CÔNG TY TNHH DỊCH VỤ THƯƠNG MẠI NGÀN PHỐ - CHI NHÁNH QUẢNG BÌNH,3002262687
1162,CHI NHÁNH CÔNG TY CỔ PHẦN THẨM ĐỊNH GIÁ TÍN NGHĨA TẠI QUẢNG BÌNH,318512401
1163,CÔNG TY TNHH THƯƠNG MẠI VÀ XÂY DỰNG CHÂU PHÁT,3101140312
1164,VĂN PHÒNG ĐẠI DIỆN QUẢNG BÌNH - CÔNG TY CỔ PHẦN TẬP ĐOÀN PHÚC HÀ,109379650
1165,CÔNG TY TNHH DỊCH VỤ VÀ THƯƠNG MẠI TỔNG HỢP ĐỨC LINH,3101141316
1166,CÔNG TY TNHH THỦY SẢN VÀ THƯƠNG MẠI DỊCH VỤ NGỌC HẠ,3101141281
1167,CÔNG TY TNHH PETRO LÀO QUẢNG BÌNH,3101140489
1168,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ KỸ THUẬT VĨNH THIÊN,3101140827
1169,CÔNG TY TNHH XÂY DỰNG THƯƠNG MẠI TỔNG HỢP NHẬT ANH,3101140168
1170,CÔNG TY TNHH MTV KHƯƠNG VINH,3101140383
1171,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ TỔNG HỢP PHƯƠNG LINH,3101140295
1172,"VĂN PHÒNG ĐẠI DIỆN QUẢNG BÌNH - CÔNG TY TNHH ĐẦU TƯ, THƯƠNG MẠI VÀ DỊCH VỤ QUINN HÀ NỘI.",104861194
1173,CÔNG TY CỔ PHẦN HỆ THỐNG GIÁO DỤC NEW G - CHI NHÁNH TẠI QUẢNG BÌNH,110091659
1174,CÔNG TY TNHH KINH DOANH TỔNG HỢP ANH TUẤN,3101140369
1175,CÔNG TY TNHH VẬT TƯ THIẾT BỊ NHA KHOA TSG QUẢNG BÌNH,3101140834
1176,CÔNG TY TNHH TỔNG HỢP PHONG LAN,3101141179
1177,CÔNG TY TNHH DỊCH VỤ VÀ THƯƠNG MẠI TỔNG HỢP GIAI HIỀN,3101141362
1178,CÔNG TY TNHH VÀNG BẠC ĐÁ QUÝ THÀNH CÚC GIA BẢO,3101141309
1179,CÔNG TY CỔ PHẦN ĐIỆN TỬ VIỄN THÔNG LONG HẢI,4001301448
1180,CÔNG TY TNHH DỊCH VỤ TƯ VẤN SUBLAW - CHI NHÁNH DUY PHÚ,402079232
1181,CÔNG TY TNHH DỊCH VỤ TƯ VẤN SUBLAW - CHI NHÁNH DUY VINH,402079232
1182,CHI NHÁNH CÔNG TY TNHH ĐẦU TƯ CÔNG NGHỆ VÀ THƯƠNG MẠI GIÁO DỤC QUẢNG NAM,4001212822
1183,SPA NHẬT LINH - CHI NHÁNH CÔNG TY TNHH MTV NGÔ PHƯƠNG LINH,401899514
1184,CHI NHÁNH CÔNG TY TNHH XE MÁY NHẬP KHẨU HÙNG TRANG,4001242383
1185,VĂN PHÒNG ĐẠI DIỆN - CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VẬN TẢI TÂN NGUYÊN THỊNH,402273712
1186,CÔNG TY CỔ PHẦN KIẾN TẠO CẢNH QUAN VIỆT NAM - CHI NHÁNH QUẢNG NAM,109804714
1187,CHI NHÁNH CÔNG TY TNHH GIA PHÚC T&T,402083655
1188,CHI NHÁNH- CÔNG TY TNHH Y KHOA MEDICAL SÀI GÒN,3703023623
1189,VĂN PHÒNG ĐẠI DIỆN CÔNG TY CỔ PHẦN TẬP ĐOÀN LIÊN KẾT VIỆT NAM TẠI TỈNH QUẢNG NAM,102002359
1190,CÔNG TY TNHH TỰ THU HƯƠNG,4001302184
1191,CÔNG TY TNHH THE HELP EXPAT SERVICES,18407124
1192,CÔNG TY TNHH ĐẶNG QUỐC HIẾU,4001302730
1193,CÔNG TY TNHH VẬN TẢI & DVTH SONG NGHI THANH NHÂN,4001302152
1194,CÔNG TY TNHH  MTV THƯƠNG MẠI - DỊCH VỤ VÀ VẬN TẢI NGUYỄN CÔNG PHƯỚC,4001303332
1195,CÔNG TY TNHH MTV ANH MINH FOODS,4001303283
1196,CÔNG TY TNHH MTV TMDV TRẦN VŨ DUY,4001303068
1197,CÔNG TY TNHH THƯƠNG MẠI VÀ ĐẦU TƯ SHINRAI,4001303163
1198,CÔNG TY TNHH MỘT THÀNH VIÊN TRƯỜNG MY,4001303445
1199,CÔNG TY TNHH MTV QL NGUYỄN,4001303438
1200,CÔNG TY TNHH YOUNG BUFFALO,4001303420
1201,CÔNG TY TNHH KD THƯƠNG MẠI TỔNG HỢP GIA KHANG,4001303371
1202,CÔNG TY TNHH NGỌC LÂM POWER,4001303244
1203,CÔNG TY TNHH PHILVIET ENTERTAINMENT,4001303212
1204,CÔNG TY TNHH THIEN AN LOGISTICS,4300928043
1205,CÔNG TY TNHH CÔNG NGHIỆP VÀ THƯƠNG MẠI HẢI PHÁT,4300928156
1206,CÔNG TY CP HTC XANH,4300928068
1207,CÔNG TY TNHH TRANG TRÍ NỘI THẤT LÂM PHÚC,4300928075
1208,CÔNG TY TNHH TUẤN CHI TTC,4300927723
1209,CÔNG TY TNHH VẬN TẢI LÊ PHAN,4300928149
1210,CÔNG TY TNHH TM THẢO THUẬN,4300927716
1211,CÔNG TY TNHH TƯ VẤN XÂY DỰNG LÊ ANH SƠN,6101314282
1212,CÔNG TY TNHH BÊ TÔNG VÀ VẬT LIỆU XÂY DỰNG QUẢNG TÂY,6101314194
1213,CÔNG TY TNHH CƠ KHÍ VÀ XÂY LẮP LUẬT PHÁT,4300928124
1214,CÔNG TY CỔ PHẦN KHĂN LẠNH KON TUM,6101314187
1215,CÔNG TY TRÁCH NHIỆM HỮU HẠN TƯ VẤN XD GIA HƯNG,6101314317
1216,CÔNG TY TNHH TƯ VẤN DU HỌC TOÀN CẦU THUYÊN NGUYÊN,4300928036
1217,CÔNG TY TNHH TRUNG THẮNG KON TUM,6101314067
1218,CÔNG TY TNHH DỊCH VỤ THƯƠNG MẠI XUẤT NHẬP KHẨU THP,4300928082
1219,CÔNG TY TNHH MTV VẬN TẢI KHÁNH NGÂN,4300927709
1220,CÔNG TY TNHH VẬN TẢI DŨNG QUYÊN PHÁT,4300927949
1221,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN KIM CHI SPA,6101314211
1222,CÔNG TY TNHH  MỘT THÀNH VIÊN BS WINDOW,4300927924
1223,CÔNG TY TNHH MTV SX TM DV NỘI THẤT GỖ VIỆT,6101314236
1224,CÔNG TY TNHH KINH DOANH THƯƠNG MẠI NHƯ Ý,4300927875
1225,CÔNG TY TNHH  TỔNG HỢP SƠN THU,4300928004
1226,CÔNG TY TNHH MỘT THÀNH VIÊN TỔNG HỢP PHÁT TRIỂN TRƯỜNG AN,4300927970
1227,CÔNG TY TNHH THƯƠNG MẠI VÀ GIẢI PHÁP THƯƠNG MẠI AN NGUYÊN,4300927956
1228,CÔNG TY TNHH RB5 GROUP,4300927995
1229,CÔNG TY TNHH THƯƠNG MẠI VÀ XÂY DỰNG HỒNG PHÁT TM,5702220693
1230,CÔNG TY TNHH CHẾ BIẾN THỰC PHẨM BẢO TÍN FOOD,5702224384
1231,CÔNG TY TNHH MTV TM VÀ DV HẢI ĐĂNG,5702223221
1232,CÔNG TY CỔ PHẦN ALUMINATECH,5702224786
1233,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ CHUNG SON,5702224105
1234,CÔNG TY CỔ PHẦN Á CHÂU VẠN XUÂN,5702224345
1235,VĂN PHÒNG ĐẠI DIỆN CÔNG TY CỔ PHẦN ĐÔNG ĐÔ QUẢNG NINH TẠI VIỆT HƯNG,5700643076
1236,CÔNG TY TNHH THƯƠNG MẠI HUY TUẤN HL,5702224708
1237,CÔNG TY TNHH THƯƠNG MẠI AN AN 68,5702224673
1238,CÔNG TY TNHH THƯƠNG MẠI VẬN TẢI BÌNH AN EXPRESS,5702224627
1239,CÔNG TY TNHH TƯ VẤN VÀ ĐẦU TƯ XÂY DỰNG THANH THANH,5702224641
1240,CÔNG TY TNHH DỊCH VỤ DU LỊCH VÀ QUỐC TẾ BẢO KHANH,5702224592
1241,CÔNG TY TNHH  PHÁT TRIỂN TỔNG HỢP ẤN TƯỢNG HẢI NHA,5702224095
1242,CÔNG TY CỔ PHẦN DU LỊCH QUỐC TẾ VƯỜN MẶT TRỜI HẠ LONG,5702223172
1243,CÔNG TY TNHH MTV TRỌNG THẢN SS - CHI NHÁNH QN108,2803225759
1244,CÔNG TY TNHH MTV TRỌNG THẢN SS - CHI NHÁNH 198TC,2803225759
1245,CÔNG TY TNHH MTV TRỌNG THẢN SS - CHI NHÁNH 57HL,2803225759
1246,CÔNG TY TNHH MTV TRỌNG THẢN SS - CHI NHÁNH 44HN,2803225759
1247,CÔNG TY TNHH MTV TRỌNG THẢN SS - CHI NHÁNH 463CO,2803225759
1248,CÔNG TY TNHH MTV TRỌNG THẢN SS - CHI NHÁNH 31YT,2803225759
1249,CÔNG TY TNHH MTV TRỌNG THẢN SS - CHI NHÁNH 04QN,2803225759
1250,CÔNG TY TNHH MTV TRỌNG THẢN SS - CHI NHÁNH 05QN,2803225759
1251,CÔNG TY TNHH MTV TRỌNG THẢN SS - CHI NHÁNH 01QN,2803225759
1252,CÔNG TY TNHH MTV TRỌNG THẢN SS - CHI NHÁNH 02QN,2803225759
1253,CÔNG TY TNHH MTV TRỌNG THẢN SS - CHI NHÁNH 03QN,2803225759
1254,CÔNG TY TNHH THƯƠNG MẠI TỔNG HỢP TOÀN CẦU,3101156111
1255,CÔNG TY TNHH TMTH LONG THỊNH PAPER,3101155397
1256,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ NAM THANH PHONG,3101155090
1257,CÔNG TY TNHH TRƯỜNG SƠN CQ,3200760123
1258,CÔNG TY TNHH EMBER STUDIO,3200760324
1259,CÔNG TY TNHH ICP GROUP,3200760821
1260,CÔNG TY TNHH QB MIỀN TRUNG,3101155615
1261,CÔNG TY TNHH SẢN XUẤT VÀ THƯƠNG MẠI GC PRO HÒA TRẠCH,3101155654
1262,CÔNG TY TNHH TRẦN ĐĂNG QUANG,3200759978
1263,CÔNG TY TNHH ĐT & PT DƯƠNG HÙNG,3200760846
1264,CÔNG TY TNHH VILLA GOLD,3101154770
1265,CÔNG TY TNHH BÌNH THOẠI,3101155767
1266,CÔNG TY TNHH SẢN XUẤT GIA CÔNG NHÔM KÍNH THUẬN PHÁT,3200760701
